,Unnamed: 0,Diameter (km),Long,Lat,tag
10873,983,6.36509224924,-96.5685297155,39.6642530141,standard
10874,984,6.73046578044,-96.2365860571,39.6702018252,?
10875,985,5.02605154911,-96.4031527674,39.5113685693,?
10876,986,14.5618026807,-95.7968273037,40.2380165487,standard
10877,987,16.3356311782,-96.463664541,40.7532276999,standard
10878,988,7.33213986212,-96.6557771736,41.132689842,standard
10879,989,7.37894547949,-97.8625898442,41.662240522,standard
10880,990,5.74145668821,-97.8611798072,42.018979895,standard
10881,991,10.517231553,-96.3109647656,41.6851664132,?
10882,992,11.0679644851,-96.0564604378,41.5396676634,?
10883,993,5.82909369013,-96.8846462631,42.0123516368,?
10884,994,5.62529566226,-97.1040115257,42.2740505465,standard
10885,995,7.64164962712,-97.25554674,42.487643039,?
10886,996,13.802453865,-97.3328592953,43.685541833,standard
10887,997,14.6627433981,-96.2209575122,43.3615071625,?
10888,998,13.3675155399,-96.3616534377,44.3319626415,standard
10889,999,5.43913143108,-96.8324977564,44.7219692308,standard
10890,1000,5.85384566334,-98.0635545983,45.4299418874,standard
10891,1001,9.08892358426,-96.3067396757,45.4090024962,standard
10892,1002,5.62005378472,-97.2699516714,45.4697267307,?
10893,1003,7.54571142542,-97.255292367,46.2652539801,standard
10894,1004,8.52831491948,-103.13602311,43.7939413911,?
10895,1005,10.7000493567,-102.123774341,43.8412980587,?
10896,1006,18.5436911015,-100.256435695,45.8137303785,?
10897,1007,10.4923841586,-93.5183655232,41.0868409469,standard
10898,1008,7.43788139427,-93.0707954765,41.5522083297,?
10899,1009,7.13628098928,-95.3143496987,41.7641254495,?
10900,1010,5.63618255641,-95.6917645768,42.0381614696,standard
10901,1011,7.88515520282,-95.3520911865,42.0233930614,?
10902,1012,14.8145151554,-95.1944981905,42.5323725614,standard
10903,1013,5.38388835774,-95.7575967909,42.5197470322,?
10904,1014,6.64213498877,-94.4714762207,42.3387811143,?
10905,1015,8.70482425353,-94.3586881603,42.4860789545,?
10906,1016,5.83390921562,-94.2450583979,42.4086423756,?
10907,1017,10.9326637357,-95.1313705447,42.9784745916,standard
10908,1018,6.59889067882,-95.2997109334,43.152706894,?
10909,1019,5.05136761069,-94.811523806,43.2579196369,standard
10910,1020,5.5743763018,-95.1751390458,43.4590864015,standard
10911,1021,6.07494993224,-95.3670470889,43.3984838615,?
10912,1022,5.81581783332,-95.2365954588,43.5934408522,?
10913,1023,15.9538876347,-94.482319577,43.8518618663,standard
10914,1024,13.017144851,-94.6578250266,45.6164341084,standard
10915,1025,5.75688813776,-95.3782397804,47.2288433131,standard
10916,1026,8.89880342986,-94.8107069362,46.6415128115,?
10917,1027,7.82709882712,-93.0658903324,44.9464768671,standard
10918,1028,10.9856319248,-94.2897162103,46.3774846633,?
10919,1029,7.46920483896,-92.596530729,45.6806325664,?
10920,1030,6.33181440435,-92.1896766417,46.01702589,?
10921,1031,7.51960831238,-91.8203258642,45.8090529906,?
10922,1032,10.6318304558,-92.1260346616,45.8386010528,?
10923,1033,5.51626668666,-90.2167486911,47.4168112721,standard
10924,1034,6.95912444013,-90.9624663711,44.9316373004,standard
10925,1035,12.4000484062,-91.6351420872,44.3790639422,standard
10926,1036,12.4266479154,-90.6050549113,44.1487649868,standard
10927,1037,8.59911751392,-91.4411402497,43.7207093195,standard
10928,1038,6.18197279951,-93.0649723505,43.0135861393,?
10929,1039,8.16757040005,-93.2572860367,43.9786940858,?
10930,1040,5.85124659177,-93.5380876152,43.1221312873,?
10931,1041,6.48927644643,-92.565144882,44.606214456,?
10932,1042,5.64370357998,-92.0184987092,42.4571289309,standard
10933,1043,7.98013366415,-91.8682561686,42.2282979846,standard
10934,1044,7.32598903132,-92.7951370726,41.7902831933,standard
10935,1045,5.93896616938,-91.7226364755,41.5383380099,standard
10936,1046,9.03426996104,-91.2846216842,42.5160702353,?
10937,1047,5.16869050905,-91.0719707038,41.5834107721,standard
10938,1048,5.44684374286,-90.1407071063,41.4571856332,standard
10939,1049,7.64725637769,-90.6212569157,41.5815364618,standard
10940,1050,5.58824509204,-90.4102429825,41.9501853094,?
10941,1051,11.7903234689,-93.4649199338,41.5027478552,?
10942,1052,10.0096784849,-92.5569468543,41.0353968589,?
10943,1053,5.46148443705,-92.4338318605,41.324555101,?
10944,1054,8.63001977394,-92.8380054257,41.3334647387,?
10945,1055,5.58884971924,-91.732553572,40.9138572874,standard
10946,1056,7.6144738378,-91.6848005865,39.6280667451,standard
10947,1057,8.11563901485,-100.665219798,39.0418937874,standard
10948,1058,6.86346553873,-100.700063296,37.4079872739,standard
10949,1059,7.11288560325,-100.653654813,38.3413134276,standard
10950,1060,11.5119458724,-100.119093772,36.0999587093,standard
10951,1061,7.79337001077,-98.435975742,36.7519873541,standard
10952,1062,7.08918700944,-98.2098711793,36.4406302514,standard
10953,1063,7.49235941907,-100.703640493,36.1635388341,?
10954,1064,6.43402645535,-97.755191324,35.2766895702,standard
10955,1065,9.30214735754,-97.3323037899,35.3173825216,standard
10956,1066,14.7830205468,-97.5900258154,34.3622950155,standard
10957,1067,12.7371111092,-98.3385036565,33.8314178373,?
10958,1068,6.74950699498,-98.821616263,33.650741578,standard
10959,1069,7.4682105447,-99.0887029072,33.7148947426,standard
10960,1070,6.26414570534,-97.2318192101,32.9340436798,standard
10961,1071,7.76967433316,-97.0055811115,32.6604878089,standard
10962,1072,19.5375966562,-96.3266338876,33.7805613414,standard
10963,1073,10.1222461913,-96.0626546993,32.8126376509,standard
10964,1074,14.5315962254,-93.6716707867,33.4882625467,standard
10965,1075,16.0020954719,-94.9506669895,34.2266875357,?
10966,1076,12.1992768917,-96.1242359028,35.6186986342,standard
10967,1077,12.0062014619,-96.5679912563,37.594741854,standard
10968,1078,7.48168395601,-95.7863610582,37.2376300754,standard
10969,1079,11.1735763953,-92.0993393492,38.6275098637,standard
10970,1080,7.58944068244,-92.1763142188,38.0178200234,standard
10971,1081,6.62062269575,-92.5208683971,37.4582249396,standard
10972,1082,8.52381976519,-92.128663109,37.6366111454,?
10973,1083,15.2268775627,-91.5861735518,37.0953434115,standard
10974,1084,10.6391506011,-90.5392567891,38.5065517941,?
10975,1085,10.8738149607,-90.4125681118,37.427816522,standard
10976,1086,7.34779460432,-91.7512639957,38.4838128992,?
10977,1087,6.69983920676,-90.095001791,34.8810490069,standard
10978,1088,5.03161708686,-90.735241938,32.7176225138,standard
10979,1089,8.20255940438,-92.0693537836,34.5744687805,standard
10980,1090,7.82535898463,-92.2354970023,34.2172065653,standard
10981,1091,14.4219052493,-92.7773627938,34.4658784416,?
10982,1092,7.16641611859,-106.496973819,-29.0690614895,standard
10983,1093,7.98144843518,-107.315950215,-29.9607895956,standard
10984,1094,5.09722927624,-106.118664926,-30.6488129129,standard
10985,1095,6.83057772551,-107.455020675,-33.0616977909,standard
10986,1096,10.2551800345,-109.326889648,-35.3921540667,standard
10987,1097,7.56821936815,-106.871217675,-36.1291306498,standard
10988,1098,7.08571412983,-107.125584593,-37.550835476,standard
10989,1099,8.39065699781,-110.041487933,-37.9049566936,standard
10990,1100,7.43421559504,-101.245748855,-40.472246878,standard
10991,1101,7.12613349065,-102.633422809,-44.6201622391,standard
10992,1102,7.48736489705,-99.5263000973,-43.9591145022,standard
10993,1103,16.8625440827,-97.3008742921,-44.5646565159,?
10994,1104,5.15874333941,-96.1367620142,-44.6034093845,standard
10995,1105,18.9963566356,-90.6558212659,-45.0065344404,standard
10996,1106,16.7620985058,-95.4198284254,-39.542392208,standard
10997,1107,5.38501277913,-95.8448500423,-34.9758036043,standard
10998,1108,9.42826584689,-94.1901794427,-35.1337673847,standard
10999,1109,10.6373624919,-92.9501637666,-34.9915999824,standard
11000,1110,9.61971984568,-98.573794018,-32.6599873812,standard
11001,1111,18.5866016064,-97.7989694738,-30.053076631,?
11002,1112,5.9498780972,-94.722697383,-30.5319071981,standard
11003,1113,5.0603511202,-95.0190647211,-31.5339604006,standard
11004,1114,7.34148916774,-108.596731287,-45.0957153987,standard
11005,1115,17.5468668419,-107.669343992,-46.534112018,standard
11006,1116,8.9250911492,-106.248162802,-46.9471746683,standard
11007,1117,6.50547633425,-110.470233213,-48.4020454278,standard
11008,1118,11.4460781745,-109.279149501,-50.5006214918,standard
11009,1119,7.58130314581,-109.753021516,-51.2050258377,standard
11010,1120,5.539288166,-105.437548578,-49.9648108369,standard
11011,1121,10.8230794556,-109.223441334,-52.6955277281,??
11012,1122,7.56037960948,-108.52159113,-53.0977948132,standard
11013,1123,6.16006559311,-109.243554688,-53.7403635518,standard
11014,1124,10.0752639301,-109.892475012,-53.7202501976,standard
11015,1125,12.7701534964,-109.816635046,-54.944837672,?
11016,1126,5.47002105959,-109.810078204,-56.258599093,standard
11017,1127,9.98785639889,-110.395595389,-56.7009359472,?
11018,1128,5.05033495119,-110.244804732,-57.2574102541,standard
11019,1129,8.44100569293,-108.207038133,-56.8779719631,standard
11020,1130,5.94181671509,-107.767716312,-56.9138349689,standard
11021,1131,18.251522821,-106.317398523,-58.7484915592,standard
11022,1132,9.05558539759,-104.740758298,-58.7547028799,standard
11023,1133,12.9316091136,-105.484313543,-56.3250469588,standard
11024,1134,5.27552984946,-106.122404162,-56.7283202298,?
11025,1135,5.01941451721,-105.373711169,-55.2003058949,standard
11026,1136,8.69869743062,-103.648217869,-56.7775642099,standard
11027,1137,12.6678587914,-103.473260717,-57.2992352275,standard
11028,1138,6.91499215035,-102.979326809,-56.4511197695,standard
11029,1139,5.28715313377,-102.81854213,-58.0735932838,standard
11030,1140,11.2197825422,-101.214679515,-50.1999288523,standard
11031,1141,8.94964987859,-95.5607058829,-48.5626030811,standard
11032,1142,13.0166325561,-95.4534371197,-49.9470405564,standard
11033,1143,8.30132360648,-91.4528981813,-46.4371836044,standard
11034,1144,6.7694174719,-91.0236800032,-52.3991507146,standard
11035,1145,5.16176648705,-90.3918875432,-52.4171551629,standard
11036,1146,5.19945008921,-96.8336620383,-51.1371616106,standard
11037,1147,6.41829540495,-95.7613279298,-52.8010090499,standard
11038,1148,5.27545397708,-97.5133834975,-53.2282131222,standard
11039,1149,5.72608350112,-100.153614208,-54.6470442964,standard
11040,1150,5.84646417023,-100.964115522,-57.4655794582,?
11041,1151,5.21800039464,-100.010101985,-58.4727578364,standard
11042,1152,6.63132437479,-99.2731409472,-58.5318811086,standard
11043,1153,5.68553444565,-98.5935069883,-57.9562814571,standard
11044,1154,7.05584139807,-97.5344036296,-57.7558875044,standard
11045,1155,6.25899372526,-97.9649998533,-55.696590481,standard
11046,1156,9.02816666844,-98.1988745653,-56.623395102,standard
11047,1157,6.51294382052,-97.6717957469,-55.4245163173,?
11048,1158,14.8864492367,-94.0602125374,-57.6051867058,?
11049,1159,6.2083930732,-94.4630950327,-56.3296345455,standard
11050,1160,16.8662706664,-91.9817183684,-54.3848723995,standard
11051,1161,19.920214672,-90.8515778051,-54.4057285114,standard
11052,1162,10.1169737835,-91.2714139199,-57.659857165,?
11053,1163,7.77846269611,-90.1122772922,-58.0813613933,?
11054,1164,5.09305904381,-91.2790314662,-58.2565649581,?
11055,1165,5.28906794824,-113.095842375,-29.0385336699,standard
11056,1166,5.50228412098,-111.536306176,-29.6780087643,standard
11057,1167,11.9651215736,-114.181402944,-33.1697593455,standard
11058,1168,14.0709289829,-116.000241483,-32.3486225898,standard
11059,1169,10.4551564361,-118.156334566,-32.3784565846,standard
11060,1170,5.70626134428,-115.820859678,-33.5788017717,standard
11061,1171,5.17838445001,-114.255321522,-34.2301806211,standard
11062,1172,5.92534827993,-119.097351951,-33.4919607998,standard
11063,1173,10.363019802,-117.145604641,-34.8975691225,standard
11064,1174,5.66535941128,-117.57131968,-35.7378733429,standard
11065,1175,8.70752216846,-117.210813184,-35.5505907199,?
11066,1176,6.83137665635,-115.497379884,-37.1287285811,standard
11067,1177,9.17239354746,-118.838742742,-36.4562240329,standard
11068,1178,8.24451264353,-118.361600123,-36.3867807409,standard
11069,1179,8.68578169034,-118.185751787,-36.1638901749,standard
11070,1180,15.3169217567,-118.730097592,-37.4530712879,?
11071,1181,9.76773308631,-112.426502545,-39.4087566419,standard
11072,1182,18.6243762984,-114.585805475,-40.9315983688,standard
11073,1183,18.510922427,-115.352224725,-41.0798838324,?
11074,1184,11.4231186435,-117.799509058,-40.6626111876,standard
11075,1185,8.16198005198,-118.131561352,-40.7810261247,?
11076,1186,14.1545964803,-116.565320003,-42.1874469278,standard
11077,1187,12.373535008,-116.866695889,-42.5778656897,standard
11078,1188,13.976517002,-114.165766718,-41.7424250512,standard
11079,1189,5.32316773833,-112.814674265,-42.1359283048,standard
11080,1190,12.4536994225,-114.729150127,-42.850137821,standard
11081,1191,11.5766227626,-115.031823522,-43.1235202422,?
11082,1192,12.3145200727,-112.850605657,-43.5811133532,standard
11083,1193,14.8980012515,-116.051331606,-43.499660524,standard
11084,1194,12.4527829775,-115.931003563,-44.1975631745,?
11085,1195,6.34342758629,-117.613744967,-42.9535563279,standard
11086,1196,5.58983926331,-117.419368897,-43.1312715917,standard
11087,1197,16.4345230465,-116.560411789,-43.9457998841,standard
11088,1198,7.4665031334,-117.53969694,-44.1290687499,standard
11089,1199,6.17800015212,-117.217588024,-44.3956416456,?
11090,1200,9.36596095478,-118.685590151,-43.2534508356,standard
11091,1201,18.0322250753,-120.416797964,-43.1984352103,standard
11092,1202,9.0505618866,-119.491757971,-44.2266395146,standard
11093,1203,11.1821148337,-121.032345022,-44.7630939343,standard
11094,1204,18.7943598533,-119.472844514,-43.9033913387,?
11095,1205,8.82100112418,-118.327720656,-44.2816604808,?
11096,1206,13.9430296245,-122.785328213,-43.3612204436,standard
11097,1207,5.84919321736,-123.642831954,-43.7994579749,standard
11098,1208,11.8022605653,-124.226161339,-40.7041889757,standard
11099,1209,8.83208889881,-123.979609947,-40.4648047756,standard
11100,1210,10.3006911595,-124.145888792,-41.3750381113,standard
11101,1211,11.3952184654,-123.840566429,-41.5914872983,standard
11102,1212,17.0878963376,-121.836619652,-41.32486777,?
11103,1213,16.1741970088,-123.16969181,-41.8229461772,?
11104,1214,11.9686978368,-122.109880761,-39.1274881399,standard
11105,1215,17.4039132189,-121.090600012,-39.7268077217,standard
11106,1216,11.3911982812,-122.77044468,-39.357154403,standard
11107,1217,15.0116908111,-124.292986613,-39.4040122885,standard
11108,1218,18.3441850264,-125.134792596,-38.5188514909,standard
11109,1219,14.0944923034,-123.537890259,-38.7982491849,?
11110,1220,14.5441049357,-125.467378599,-37.3666787164,standard
11111,1221,14.6626714962,-125.58325243,-37.544036621,?
11112,1222,10.1806294068,-125.493391091,-36.596551282,standard
11113,1223,5.21094723699,-123.276383158,-37.0358089816,standard
11114,1224,11.2082457839,-122.955764345,-37.4620284354,standard
11115,1225,5.68876875082,-122.883243423,-37.7432060452,standard
11116,1226,7.74105250954,-123.166965627,-37.6884972794,?
11117,1227,16.873460383,-122.128771375,-36.8589597157,standard
11118,1228,17.363219748,-122.337428063,-36.1986376366,standard
11119,1229,12.2917046881,-122.560080016,-35.8792911205,standard
11120,1230,16.6681485465,-124.735092347,-36.1110141472,standard
11121,1231,8.99733942617,-124.239433243,-36.2257383132,?
11122,1232,17.7599488791,-120.496816055,-38.1380828441,?
11123,1233,13.2901080378,-122.452710721,-34.8329474202,?
11124,1234,10.9737403979,-120.744140698,-35.1611281969,standard
11125,1235,9.23011014972,-121.097132392,-35.3302935458,standard
11126,1236,11.3773355323,-122.543769054,-28.8428921147,standard
11127,1237,9.08936185408,-121.187314743,-30.3299142197,standard
11128,1238,5.49810637778,-122.636254575,-30.484056755,standard
11129,1239,6.66125274746,-124.212135318,-28.8537727642,standard
11130,1240,5.78890860563,-123.999962652,-28.7866754253,standard
11131,1241,10.4539978617,-124.625600001,-30.9229096201,standard
11132,1242,10.6850754999,-126.53627996,-30.4853715036,standard
11133,1243,12.6623428567,-129.080799068,-31.5639678696,standard
11134,1244,6.79430753151,-128.168941191,-33.2057101884,standard
11135,1245,8.82805615253,-127.795230164,-33.1955985033,standard
11136,1246,12.9798154366,-126.934655007,-32.3576219805,?
11137,1247,12.9449503922,-126.871220764,-32.9553677361,standard
11138,1248,13.6633158218,-126.691897037,-33.1895864811,?
11139,1249,13.8090447618,-125.169475194,-32.8736351532,standard
11140,1250,17.7398288054,-126.548790423,-33.7218886606,standard
11141,1251,7.27184914062,-127.405079701,-37.8303419737,standard
11142,1252,7.61256475958,-127.169139118,-38.0318745547,standard
11143,1253,16.7205009666,-126.648226099,-39.9178346157,standard
11144,1254,6.80111144702,-125.144270194,-40.3400487614,standard
11145,1255,8.15263904808,-125.374304108,-40.906398081,?
11146,1256,13.4479688949,-126.785081719,-41.6707512758,standard
11147,1257,9.9915206064,-127.448977065,-41.9240797632,standard
11148,1258,8.57914269473,-125.582499359,-41.8949615463,?
11149,1259,6.08601667972,-126.315106595,-43.0636168623,standard
11150,1260,6.5343502339,-125.221266065,-43.1632985631,standard
11151,1261,9.83538303134,-124.364003437,-43.2789293361,standard
11152,1262,12.4337550094,-126.02270694,-44.342200812,standard
11153,1263,7.23547646205,-135.867868617,-27.7931502971,standard
11154,1264,9.64219633899,-133.120048664,-27.4897816399,standard
11155,1265,7.89386398714,-132.97808769,-27.84371174,standard
11156,1266,19.5229461905,-132.1827173,-28.3007093967,?
11157,1267,17.6762982854,-135.459487732,-28.3648835357,standard
11158,1268,10.9312578853,-135.916485389,-28.4387810291,standard
11159,1269,7.6390768069,-133.705394599,-28.876331977,standard
11160,1270,11.5245825164,-132.676663703,-28.7363156737,standard
11161,1271,6.66628514064,-134.137102807,-29.7505480153,standard
11162,1272,11.6562023907,-134.289797596,-30.1290129565,?
11163,1273,15.5995834602,-133.408530528,-30.0024944171,?
11164,1274,14.6659082518,-132.676686218,-29.8443462428,?
11165,1275,16.4157145662,-132.698499759,-29.1081392246,?
11166,1276,6.8429362055,-136.598047674,-29.881630094,standard
11167,1277,7.72290257501,-136.424394348,-35.3425422102,standard
11168,1278,5.07153624915,-134.816321893,-32.2026517809,standard
11169,1279,6.08599542443,-133.407856757,-33.2892781473,standard
11170,1280,11.1283603569,-130.267093798,-32.7388481997,standard
11171,1281,7.26987272968,-131.739248326,-32.0982725753,standard
11172,1282,7.72812108914,-132.368129872,-32.5998186017,standard
11173,1283,19.105691529,-129.658260415,-34.2679472646,standard
11174,1284,13.7982065716,-130.395549248,-36.368665165,standard
11175,1285,8.0941457179,-136.616026648,-35.7491350773,standard
11176,1286,16.8686779786,-136.47790337,-36.9174278044,standard
11177,1287,5.88955037216,-135.749878592,-37.4411452339,standard
11178,1288,10.4308857237,-135.352774167,-37.8468823632,standard
11179,1289,8.968091636,-133.433436115,-38.3777937134,standard
11180,1290,13.1428631926,-133.616161702,-38.982083055,standard
11181,1291,5.91033762673,-133.502497755,-39.2453805539,standard
11182,1292,6.05205492897,-135.158538307,-39.2770338051,standard
11183,1293,8.68261907208,-131.356652364,-38.0666888883,standard
11184,1294,17.2955506192,-130.767622003,-37.5585058315,?
11185,1295,15.5884475062,-136.368185879,-40.066219536,standard
11186,1296,5.52918284999,-136.033399556,-41.1958558176,standard
11187,1297,10.2202447788,-135.84205026,-41.6863450622,standard
11188,1298,9.56110281912,-135.842885846,-42.3991003019,standard
11189,1299,5.38458671585,-135.572155837,-42.0113881903,standard
11190,1300,16.3174774164,-134.858130601,-44.8735854643,standard
11191,1301,19.0572799902,-132.174133045,-40.2443038688,standard
11192,1302,17.6116215183,-130.510932308,-41.4050524385,standard
11193,1303,8.01524374826,-133.155935253,-42.5757382108,standard
11194,1304,7.47763349849,-132.011228637,-42.915090952,standard
11195,1305,18.2627550718,-131.008079754,-44.0815168657,?
11196,1306,13.256508139,-129.743162273,-44.9280138061,standard
11197,1307,9.84520857227,-129.548435791,-42.9308603783,standard
11198,1308,6.10183174821,-130.956581842,-42.5526725817,standard
11199,1309,9.45897471543,-130.75702743,-42.2839178497,?
11200,1310,12.265244657,-129.883172223,-41.4567326265,standard
11201,1311,8.81549389275,-128.763092621,-43.6518311564,standard
11202,1312,6.06503528921,-129.020582185,-43.8932276223,standard
11203,1313,14.3474098914,-127.795897448,-43.8449483291,standard
11204,1314,8.86274148935,-127.371039668,-43.4715884619,standard
11205,1315,6.07547940864,-126.922042242,-43.9125393395,standard
11206,1316,7.95364271526,-127.342072092,-44.1909499302,standard
11207,1317,12.8088646163,-127.276090392,-44.6141984004,standard
11208,1318,18.5210686122,-128.34950001,-43.4168719296,?
11209,1319,10.2897757842,-129.832980307,-32.0817351543,?
11210,1320,6.29585867116,-134.10911656,-32.4148060048,standard
11211,1321,17.2166519209,-125.228493156,-29.7203560948,?
11212,1322,5.51072831555,-112.758040566,-46.6995279112,standard
11213,1323,5.66670712128,-111.621352127,-46.9449916454,standard
11214,1324,18.1527748583,-117.85088918,-47.0052542309,standard
11215,1325,13.3786935046,-115.976560134,-47.3464019514,standard
11216,1326,10.3463891289,-118.420129853,-48.0128300566,standard
11217,1327,7.56255039202,-117.991711785,-48.0227471415,standard
11218,1328,5.52409396176,-117.444288699,-47.5130089777,standard
11219,1329,17.7710420493,-117.686265571,-48.6356229882,standard
11220,1330,9.37959362804,-118.826730334,-47.4217717967,standard
11221,1331,16.9243483494,-113.967358734,-48.268690847,standard
11222,1332,16.0892216019,-113.045069838,-48.3440606922,standard
11223,1333,18.0191157828,-113.390184392,-49.5579118838,standard
11224,1334,10.0916813775,-115.378270666,-50.3732176888,standard
11225,1335,10.6708878656,-116.588705973,-50.9569483249,standard
11226,1336,5.83980994482,-114.341522083,-52.3392797699,standard
11227,1337,6.49039004453,-112.055552608,-51.5008231707,standard
11228,1338,9.35739237253,-111.574282715,-51.4130621903,?
11229,1339,10.6802088427,-113.366305315,-51.9509520701,?
11230,1340,7.87198838968,-115.831830804,-51.9604937366,?
11231,1341,12.6206957834,-114.150267618,-53.4138960633,standard
11232,1342,6.0663466429,-112.109222037,-53.6700650321,standard
11233,1343,11.0702640226,-112.234679586,-54.2713512141,standard
11234,1344,7.36815400227,-112.4010896,-54.5216162736,standard
11235,1345,15.0507604294,-118.474146401,-52.5843929855,standard
11236,1346,13.9122610802,-116.747499154,-53.5497708391,?
11237,1347,8.57223679731,-117.469050144,-53.1128684048,?
11238,1348,5.57046036931,-117.749285544,-53.2088545456,standard
11239,1349,5.02880568852,-115.20975766,-55.1306703261,standard
11240,1350,5.96362122734,-113.820619977,-55.0877389187,standard
11241,1351,5.5651157767,-112.899127983,-55.2747971939,standard
11242,1352,12.8838640941,-112.394683945,-56.3496156439,standard
11243,1353,6.76238300706,-111.64491758,-56.9123237339,standard
11244,1354,15.8821279483,-112.719605771,-57.739205198,standard
11245,1355,11.559189795,-114.888729144,-57.9717341634,standard
11246,1356,9.4215409888,-114.661786243,-58.257432508,standard
11247,1357,10.2270083531,-114.976127866,-58.3947733575,standard
11248,1358,6.77514464504,-116.284122727,-56.3442478379,standard
11249,1359,7.60725517908,-115.347153175,-57.026295497,standard
11250,1360,8.88090280047,-114.329538092,-56.6681702404,?
11251,1361,6.67852975186,-117.398875422,-55.9623818736,standard
11252,1362,7.49946421497,-121.264049668,-45.0029438504,standard
11253,1363,11.2599672976,-121.776918891,-45.1323483536,standard
11254,1364,11.2582617388,-120.615839955,-45.0326237823,?
11255,1365,11.8632703562,-120.669263832,-46.1022885283,standard
11256,1366,9.31071834524,-120.406893234,-46.4038366364,standard
11257,1367,10.2466935521,-122.732612699,-45.503941101,standard
11258,1368,7.88504471407,-118.512806372,-45.755200728,standard
11259,1369,7.43833338801,-121.543795383,-46.694808094,standard
11260,1370,12.0834924088,-121.085514455,-46.7953082976,standard
11261,1371,11.6962679045,-120.271060806,-46.898220506,standard
11262,1372,10.011618757,-119.52617171,-47.8039681287,standard
11263,1373,14.4585721776,-119.213357916,-49.4632919337,standard
11264,1374,16.5311594406,-118.769066268,-49.3985409087,standard
11265,1375,11.0880565652,-121.549185187,-47.8112319091,?
11266,1376,8.21653142785,-121.916678497,-48.4713286272,standard
11267,1377,7.84574628914,-122.06688049,-48.717685034,standard
11268,1378,8.75816885854,-121.543373125,-48.9370176514,standard
11269,1379,6.97885759467,-121.35860582,-49.3492875567,standard
11270,1380,5.71771969911,-119.900079745,-48.9397238324,?
11271,1381,16.4957633108,-122.879464491,-48.342327725,standard
11272,1382,13.6452637228,-123.318284373,-48.5366531721,standard
11273,1383,8.3607099042,-122.458956963,-49.3135389513,standard
11274,1384,11.2629271242,-120.470139132,-51.7189603381,standard
11275,1385,11.9957488059,-120.60551484,-52.0707700465,?
11276,1386,7.96887476895,-120.590237592,-53.2144174881,standard
11277,1387,8.48935470473,-119.384223791,-54.6172921457,standard
11278,1388,6.11558707114,-120.403180622,-56.2597077387,standard
11279,1389,7.74026548763,-119.568240254,-56.0056551595,standard
11280,1390,5.05111383566,-120.492442339,-55.064973988,standard
11281,1391,7.25015569873,-121.717387748,-54.2959499645,?
11282,1392,14.2868201136,-123.789504824,-56.0578465879,standard
11283,1393,9.51224030032,-122.567922732,-56.3417616919,standard
11284,1394,7.57824710686,-125.420522673,-57.519033822,standard
11285,1395,5.10609938585,-125.332683007,-57.7346402757,standard
11286,1396,7.53211500501,-124.625972964,-57.2981037521,standard
11287,1397,9.80613975526,-126.147196277,-57.1171008033,?
11288,1398,6.73289969936,-125.578989476,-56.7960109107,?
11289,1399,5.69142228298,-125.231616088,-55.2523406748,standard
11290,1400,5.13307576596,-123.367516719,-54.7710192206,standard
11291,1401,8.5483853619,-125.778813895,-54.6831960008,standard
11292,1402,11.4433658974,-123.967128313,-54.1973955076,standard
11293,1403,9.7442374979,-121.109472743,-54.8063737968,?
11294,1404,6.94400451355,-126.446351085,-52.390910004,standard
11295,1405,6.59018945471,-124.466600006,-52.5197294235,standard
11296,1406,7.10141881775,-122.926299345,-52.0699128943,?
11297,1407,11.7315094485,-124.6677391,-51.9965417811,?
11298,1408,13.6979416061,-123.109910735,-50.790155313,?
11299,1409,11.671714557,-124.928667936,-50.9725341219,standard
11300,1410,5.977607139,-124.828314671,-51.363583638,standard
11301,1411,8.11056366324,-126.312867522,-50.5214033414,standard
11302,1412,14.2392344686,-126.428706003,-50.1153821736,standard
11303,1413,14.2923785985,-125.960760282,-49.9666552388,standard
11304,1414,8.46788600217,-126.367038738,-49.4098361049,standard
11305,1415,15.5131881918,-126.663585736,-49.2665503994,standard
11306,1416,6.38758057774,-126.485748224,-48.396084169,standard
11307,1417,10.0789494085,-125.334928222,-46.357374569,standard
11308,1418,11.4741892757,-125.169497847,-46.0337064436,standard
11309,1419,5.19840039894,-125.786866648,-46.7319982231,standard
11310,1420,10.2844330831,-124.101237338,-45.8015537309,standard
11311,1421,9.71091185823,-124.231659891,-46.181480297,standard
11312,1422,5.0734566272,-126.019511393,-45.2201300601,standard
11313,1423,5.7965205865,-124.222804561,-44.9860723866,standard
11314,1424,5.26749267605,-123.325760557,-45.0967459659,standard
11315,1425,17.1504195139,-135.65016825,-46.1732660606,standard
11316,1426,13.9208260123,-135.808761703,-46.7028898778,?
11317,1427,6.51024724304,-134.963908923,-46.8448408085,standard
11318,1428,11.4677059712,-133.649525845,-46.6843086066,standard
11319,1429,10.1549131376,-132.150403085,-45.8432277473,standard
11320,1430,14.6668822944,-131.287986397,-45.2626685961,standard
11321,1431,14.6930811788,-130.395250371,-45.7230733388,standard
11322,1432,12.1657464081,-131.750637016,-46.6057029188,standard
11323,1433,19.4780064557,-128.087902847,-46.2731279993,standard
11324,1434,13.1258279519,-127.826285259,-47.0456013813,?
11325,1435,18.6279737872,-131.944821668,-48.3400341811,?
11326,1436,18.2845928229,-131.328134434,-48.2594759388,?
11327,1437,12.5814772234,-129.168813223,-47.5987117596,?
11328,1438,19.6614912167,-128.376274713,-47.8995068157,?
11329,1439,7.97892967782,-127.849772397,-50.0690290754,standard
