Lon,Lat,Diam_km
82.45339798,50.84982193,42.12850981
80.13224187,52.25290949,28.67826034
76.71477336,52.29978354,22.96616538
77.09039827,56.53865379,30.98994117
81.11182341,49.53036675,21.3667726
66.02649167,46.65468083,66.56683868
73.34924101,49.74345981,25.50144975
84.4191099,46.04027177,22.01781919
72.84565407,47.3522213,20.99045765
64.97530547,39.97048248,41.13557634
68.93687019,39.1176789,32.08690789
72.96916427,45.11167396,67.86143704
79.10611486,35.93508647,169.3804178
81.57301489,35.98213027,36.19908957
66.53258307,33.96909724,22.0323172
69.81293423,44.46337877,43.31846082
70.95233036,45.10046127,31.75670193
69.39994536,43.08659619,23.31408308
72.08206772,42.41775373,26.18700223
64.3753862,38.78743552,31.01492541
83.44924087,41.40876153,20.936518
72.88888026,32.20904715,24.61005424
83.58848101,43.49773941,33.51172254
77.73672137,45.24585788,60.79938344
73.15221297,43.32056867,118.9684322
78.73653027,41.10125806,35.34972134
78.78799627,39.74996216,32.44749867
75.09274216,41.77395936,21.09359029
76.25693516,41.20737695,23.50566928
76.68354554,43.5859213,20.81448656
73.59679546,31.12051188,87.8960747
78.99791475,24.15973436,69.18663131
81.88767543,31.34394557,24.09452029
84.97439627,30.90662155,21.08174184
64.77508699,23.95303309,43.88340291
75.25426412,19.67219599,27.28280441
74.95188813,19.66472758,25.07522421
81.28456874,19.84511816,57.92656962
84.13670754,20.50227871,23.22139831
76.86311826,20.56481416,23.62277287
76.77560166,21.75469588,28.06259176
77.31222045,21.33345097,29.05104407
78.92736318,19.21311944,22.17602735
83.78829886,25.31111721,39.8334615
79.85704671,26.7315848,49.18240787
79.23735951,27.2798067,41.84747799
74.40721056,26.26018605,21.2081568
74.96322702,26.25055943,20.46348522
67.7262476,26.40567279,20.89706658
72.51568689,14.06889886,42.27776775
69.62693708,12.10747398,77.54292722
71.80399469,15.95106194,34.20516449
70.32743865,8.844450723,49.31219894
73.08088051,8.320278808,42.41172935
63.35487861,7.277524162,59.61453137
69.9993365,4.448534934,51.37509082
80.92299512,9.21974533,42.05288189
78.97976672,5.315456416,23.88649189
80.01771434,17.44633709,38.15358834
80.71853403,18.22730903,22.94967946
85.20941572,16.8170842,49.14552827
84.7214044,8.850648128,147.6803911
63.98926872,10.1775578,32.28477072
64.28634797,9.322149873,23.87120136
75.40131191,4.132633039,56.60248217
77.73603652,10.48682744,41.57897997
83.76903455,9.912782916,20.33811034
75.29593218,7.025907979,21.90331163
81.00495413,2.905542913,50.78961184
78.01919349,0.525974424,38.04592457
76.68502685,0.335599383,45.70163463
75.87027117,0.203290826,39.59405622
77.1276654,-1.150750965,32.64924654
78.12642632,-1.723887158,34.25368251
68.0603619,-1.852031608,52.1526903
67.54782052,-3.200329799,31.73380443
78.93374785,-6.913835224,120.7966654
84.0722499,-6.420417426,68.0611639
71.73267197,-7.722650434,38.04114284
78.5036637,-10.15697294,31.07786051
67.22097602,-10.63009431,43.8672403
71.45035695,-1.331308279,32.44117817
64.01877525,-0.601078877,24.67550915
66.91117347,0.737266304,22.073386
80.62604068,1.319278171,36.61088957
84.62209629,1.925140646,29.15664949
84.93641485,0.684777717,36.05857511
84.10896997,-1.650833764,39.9899754
83.03105557,-7.949983011,30.82549529
76.85513919,-7.980751022,24.01990701
77.24993684,-4.464062088,24.4982299
76.08744533,-3.259883943,100.5275316
72.8089801,-1.361864479,34.75497079
72.58078743,-4.459141637,40.57755464
66.83493105,-1.015628339,33.75227463
81.65419077,-8.09105696,33.37592568
82.89992112,-9.592698299,24.30823752
69.2013798,-8.860529692,35.92187051
73.19964947,-5.728863682,38.77099694
84.53850781,-9.110441368,29.28508002
68.4073206,-3.880971773,29.73996919
78.50195202,4.216899498,20.27980628
69.05346973,-4.853787433,48.24117792
71.49610746,-3.674051817,34.83191479
69.48840937,-6.028122014,31.05760528
70.60064123,-10.74770591,48.72109361
76.25634459,-10.64632964,81.37846517
79.7207692,-12.93655389,94.29723332
79.38078615,-16.58523292,58.58436649
84.27727803,-18.40162319,78.22357229
81.45600868,-17.9511126,34.67022373
81.41931169,-16.36274438,27.47160638
71.06844643,-15.54922675,42.99592766
71.31072455,-14.15353993,29.65843385
64.6325609,-14.64927788,87.25884477
64.68759544,-12.33161698,24.91768536
65.45342232,-12.1677178,23.01957765
70.23352747,-13.34786114,42.8320186
70.58495964,-23.30566727,43.51034332
64.88941335,-18.48010823,31.42086216
75.62206251,-19.36132425,64.85009989
75.88710101,-22.13205136,51.34436536
74.19343233,-14.45813982,43.39042629
74.32829722,-16.76227847,23.66334068
83.03863814,-14.44411956,34.48413002
84.09950486,-12.01631265,32.2173649
84.73679269,-11.74083938,26.59152295
76.5330335,-16.13140734,23.73384473
79.55942554,-21.60117802,136.5805476
79.63845076,-19.59018324,91.24166212
70.30112864,-20.26395193,129.2464002
69.3302824,-15.61332546,264.6563757
75.32564477,-18.39639824,46.05585984
74.55376101,-19.12723137,48.07561106
77.77816085,-17.2954874,22.52995756
77.88935203,-16.89379339,24.42499126
78.48514884,-9.032309166,35.89723379
66.89581838,-7.877163421,30.81462441
67.30800117,-8.67983458,21.8876425
65.50865592,-3.432416988,25.47361131
66.40941469,-4.053401049,20.48579447
70.76655422,-25.03139901,63.08866545
68.40488366,-26.36422372,38.33660462
65.7100022,-26.92924169,34.16066859
69.98101486,-28.86848098,78.8485624
69.84130671,-30.54272308,24.78967415
68.26749966,-31.86802826,59.00539169
71.48375134,-32.36138983,48.69406918
80.81672154,-27.0857633,205.510748
75.70699322,-26.58642717,106.9849409
78.29648735,-30.40296777,51.77186162
82.39305305,-34.49695388,58.55622733
75.10317617,-31.64140606,54.36425457
76.08653832,-33.51775229,39.53472136
70.86738925,-35.10837563,25.95367822
69.60509789,-37.57868601,47.0358356
73.42322298,-38.03468148,37.45542287
75.69560717,-36.75286192,30.77385499
75.41998528,-37.99798559,46.6441857
82.63147217,-36.66884469,42.94976284
81.40775828,-36.07488408,37.14085175
78.62459644,-33.8497912,27.87566367
73.44651741,-28.00576722,32.7124658
65.26030819,-38.12959247,32.95918827
67.91344853,-38.11056111,35.92587717
71.07014048,-37.01626433,24.88858422
70.21172539,-27.16405751,35.25821144
74.30194679,-29.28693044,39.77008771
83.61697263,-30.77386593,21.53005459
72.30107169,-29.75852508,84.22987511
77.02908064,-31.75383755,49.61692073
65.72328321,-31.48325753,29.4079308
83.48760316,-32.27329056,85.25461942
80.73438705,-37.42794477,28.65157671
79.6102677,-38.30100682,60.7442301
69.29421118,-34.70884503,26.30576594
71.19425427,-27.47649694,29.76662097
66.45957792,-32.61033578,23.24155636
63.77748316,-36.32550807,28.36838439
67.26018214,-33.60249964,30.6959326
81.89692721,-38.14512271,38.47738877
76.5651222,-34.58294606,35.90698124
67.01045231,-34.49251103,27.66846703
65.42131294,-35.38532248,35.12783438
67.24826423,-39.46120625,31.63318203
74.64118184,-39.66688452,62.82247557
76.55487796,-39.38619399,62.15218389
76.58918871,-40.41795505,22.43006195
84.91187096,-39.65500212,34.31741415
71.40911592,-43.32003985,35.39608245
76.13388211,-43.76648566,79.48099156
74.70351462,-42.60124728,42.45010913
81.85745061,-42.64879667,34.11208623
84.3666201,-42.70755328,61.17504335
79.94057458,-48.99309994,39.87835922
71.73655874,-46.45215489,44.81228401
67.78042263,-46.39969906,63.12509454
68.76295745,-49.20354339,44.95735497
71.40581938,-50.26201534,59.43383067
67.3149103,-41.92838807,34.97888945
65.18577423,-40.23562742,23.58164886
65.39825583,-40.87589423,22.93846798
69.12836164,-44.36621779,24.37975686
71.36070916,-44.4644361,25.18070286
67.73207949,-48.07696101,27.93274419
72.07054723,-48.15676151,43.79454259
77.90570864,-51.50839213,64.80716643
66.43131081,-43.88818047,45.07754556
64.56566152,-43.02427592,36.69164705
65.19002139,-50.28483393,34.84896692
68.89592376,-52.6815795,36.30801865
67.94255436,-50.61779469,21.17760587
82.28904541,-52.38103138,21.06330804
74.85248008,-41.43642683,20.71448399
73.26119957,-39.91468357,25.72438465
70.32927085,-38.93461586,22.62585906
66.6380321,-49.82962573,20.61488009
63.99311053,-47.69581571,32.90283394
79.88960817,-40.03117497,59.51800405
81.49195048,-40.0910425,84.69975184
83.22333343,-39.58327537,27.38113252
63.41372409,-48.31467166,25.45334009
73.10135797,-51.42946487,35.52984642
74.84133367,-51.12435001,20.6951138
84.71136689,-50.43544934,147.9618288
64.69700505,-45.28717725,20.00440022
76.02335365,-48.64698135,115.8525145
66.12599113,-53.16202536,39.783662
71.33194141,-56.54419566,60.18077069
75.06469729,-57.79785452,61.5525052
76.57604373,-57.41009791,55.54024537
65.97683817,-58.79530538,91.64646769
76.00014629,-63.74541126,64.7596591
81.58309407,-60.62681959,46.78142976
64.22187237,-61.72498672,41.42179862
67.88542689,-62.41823884,34.89889461
70.39095107,-61.80665019,30.94786397
70.84129632,-60.572574,29.032968
69.86123747,-60.18117318,35.65479649
68.70328283,-63.57594948,36.80217674
68.23683537,-64.83195254,22.10783202
65.66343245,-63.91238206,26.01736199
64.97223763,-64.49427794,20.93037372
64.87249236,-60.51484358,41.31409471
72.86197145,-60.85147645,30.44133738
73.99316411,-60.27613683,35.66729217
82.90660068,-54.2172152,75.34467663
82.63485122,-56.51840305,50.07199929
81.77059178,-58.73600009,25.88894792
79.45442339,-56.70453222,21.77323072
78.05592675,-59.72150878,23.35847186
76.43370649,-61.05163786,21.82942874
72.34017999,-58.78092388,28.36296924
68.02137655,-57.69370439,60.60166557
64.15261885,-56.53214078,21.98532203
68.53531351,-55.9041337,22.32380779
72.78844166,-52.84999747,61.35273107
76.70800624,-53.62005593,25.65216294
78.09341349,-58.40211817,22.37899501
81.44260406,-64.01949558,24.25091735
72.99046253,-65.32229225,27.33348275
79.3956235,-65.9355508,37.21330521
84.10786546,-66.34277707,23.16948332
70.03097371,-65.23457051,23.08017209
74.29953741,-66.60346797,29.1710724
65.19516068,-68.60995869,105.6980877
70.8560058,-71.26093192,80.08993862
80.24750698,-71.69663188,33.93501
82.36041575,-68.29090568,51.11113525
78.30245167,-70.54102846,39.52967996
83.362657,-70.59598745,23.40800776
76.87760291,-68.16965912,35.76874834
90.56466478,-68.9430819,52.12447771
95.87379593,-68.64591173,20.2312355
91.84933208,-74.22002803,81.67474087
86.24962676,-71.36230911,26.20281438
103.5111355,-65.82215087,95.67792582
89.4226988,-53.39567708,44.4249665
86.70457344,-53.43901775,26.33664875
101.5682022,-48.87327946,63.15643483
96.17417184,-58.86507286,63.18627417
97.62132784,-60.9471007,53.8293584
88.13522224,-61.42041891,55.8482987
90.70958396,-62.20945378,30.58044825
90.5174223,-58.55043156,65.53504574
91.42793407,-55.59369823,79.13812589
104.143447,-53.43477101,59.37766029
102.958909,-55.78205814,41.22742976
87.03004665,-54.75500128,66.56022848
86.95375287,-56.63216869,51.43699714
87.98734557,-59.77728546,35.70421076
99.99167145,-51.3406431,31.40474769
98.77417454,-50.83861927,51.24794363
105.6502919,-50.39038344,35.6008365
93.01495407,-51.1271745,29.83275912
94.95979427,-56.28607052,44.26149581
92.58317767,-59.89301055,36.86544065
100.0358632,-59.63334107,26.97094422
100.5443493,-61.17259489,49.80583375
94.54764082,-53.12494409,25.70053059
88.68204701,-57.90188739,29.67496205
90.42832782,-51.51126668,44.01832442
92.09521829,-49.26231258,42.93663128
95.03814204,-54.85729055,34.3061281
95.56599674,-54.41372731,21.81901842
94.72033875,-54.31534945,22.72632237
101.6542044,-53.55940045,34.03046475
100.7415535,-53.203969,22.92367367
100.1807151,-52.86546251,22.12188687
103.9818766,-55.2052801,34.34178197
100.0442091,-57.12504251,49.59035138
102.4172161,-57.08206221,20.55706312
99.38990993,-54.20742932,31.91584685
101.2656364,-58.03777852,41.74240641
97.115386,-49.61865233,41.69491453
103.1348145,-47.69291322,26.58809503
95.96770341,-41.98536325,73.06074193
100.9674658,-42.81326685,101.4411158
88.91849886,-40.38045482,53.8027555
88.43381293,-44.15732974,34.41920227
89.85762906,-44.56021635,28.96450772
103.5778361,-46.50462894,25.77098639
92.34820754,-35.82337917,70.72690144
94.59205761,-36.27154735,53.40922344
96.43037976,-33.5872251,39.66596645
97.13047761,-33.15299998,21.89176825
105.2413009,-32.86913169,24.33915173
101.522159,-35.02551434,39.36726459
99.48889147,-36.51394575,49.45348131
94.8703611,-39.29781586,43.88179881
94.72782132,-38.56369505,29.32867536
84.79656901,-43.21798943,104.6461458
85.50681557,-46.14840882,30.21288964
87.22994301,-46.13176946,35.76210268
94.46531631,-45.51534656,49.07992536
99.39465156,-44.9876955,37.05223612
86.43892254,-37.69902137,27.15959547
85.8442559,-36.28708759,27.05583614
90.96470555,-41.25462713,29.30781174
93.06397162,-34.1597436,43.56735006
85.45747542,-34.45577216,114.7068308
103.1385279,-38.28856119,43.98258312
105.5835947,-43.16528574,66.17887073
86.5385322,-41.57749136,30.92375364
91.30753301,-42.69231587,117.0666875
92.89864423,-46.65514991,28.50668568
85.47342353,-40.28029199,26.52876429
101.0875772,-37.17134744,24.731455
106.0714221,-39.17087687,83.177175
104.1692399,-35.97164092,97.91503186
103.6234035,-33.28395256,85.35418916
102.192408,-33.66684209,36.74277867
90.58976472,-33.84579495,37.96084699
101.4740137,-38.09659986,20.1364222
97.91211803,-31.28955321,57.12235439
94.68507495,-23.62162122,46.78705301
100.6159061,-26.73308239,69.48135155
102.6607104,-29.71030561,44.81865041
104.665861,-28.79132026,35.89468379
102.8515837,-22.52096652,35.5085234
94.79931689,-31.13116787,47.74459789
89.34045714,-31.47312668,56.40706893
88.15826356,-20.36949186,60.91277601
89.7406054,-19.41557672,56.08543016
92.48901223,-22.99809217,148.2207128
98.69879751,-25.76549737,40.01339336
96.33461459,-27.47727989,54.72860554
86.38816928,-31.59816964,60.74759187
94.41737614,-21.15105924,44.80577781
96.5186402,-22.39460701,36.39057705
98.97332884,-27.917073,45.56852862
97.833873,-29.72978959,50.93862948
93.42126833,-29.21911601,63.64800153
92.58874047,-28.67833597,34.38966779
91.75163354,-27.38540841,40.66344802
89.82932413,-29.53491558,30.47294722
90.16685228,-28.54321438,30.35803505
96.47145718,-25.65638056,53.94689236
96.93047424,-24.84476309,32.57670633
99.1482766,-23.3723839,31.14694737
101.0189231,-21.86112997,42.9088357
103.8731642,-18.37325632,46.78832537
89.5399373,-26.11246696,25.86919188
92.21628386,-26.91031519,37.50020076
87.61604939,-22.94513787,39.05140493
85.95050683,-29.87637282,107.5642694
101.9176917,-30.33747989,27.26136607
96.02461597,-31.88558894,23.96371967
95.37546501,-21.81608175,108.5722083
89.71975213,-18.59557802,54.37725545
87.29674094,-19.65828576,59.27239474
87.58226979,-18.31452062,43.24506858
104.2626537,-24.99606309,25.6491896
101.9944911,-18.00476665,32.04486445
101.7869685,-20.85048959,22.60186704
102.310197,-19.01659468,22.90949166
96.09699198,-29.96060466,21.27488412
91.80767228,-31.59446119,20.53917792
93.5551246,-32.06962621,22.75782992
93.00270475,-26.20994663,20.98642272
102.8987359,-25.10595197,24.80841385
103.2851428,-24.69883188,21.7868358
84.17084104,-20.7058115,20.03676971
96.12239725,-18.04148133,125.7299231
101.9317606,-4.228361847,52.0290733
105.5810829,-3.969061481,52.42463824
93.21589774,-4.477256033,50.59497143
94.88893359,-8.205098837,39.16631674
90.88862026,-9.853713778,52.5071494
91.27057718,-7.937511503,39.21080354
97.04487183,-9.698832289,45.94099319
100.4077639,-11.71161452,41.25451318
101.8874919,-9.883127908,43.526968
96.76909862,-14.80014079,45.75556026
87.53431064,-15.8807811,58.0281431
93.09514708,-13.83581892,27.9096101
93.55517287,-9.241837383,30.16833858
103.8414918,-8.208888631,54.38546253
87.23927122,-9.341214972,33.62373069
92.33117461,-6.398466863,28.81682462
87.64307353,-7.638462245,25.16495301
92.43994004,-15.33285794,53.01233098
103.3232377,-15.97635071,71.82119614
101.8169435,-13.69088779,22.10764431
103.2940626,-10.64249101,21.67515341
93.4620581,-6.063474369,145.7465795
99.37611677,-3.826575907,22.1983647
90.46224762,-4.71647317,21.12833112
89.62388085,-5.505288128,24.54769165
90.07631724,-8.477297727,32.78799698
96.1177953,-13.84360465,25.97994103
101.0865836,-5.909121848,61.05664944
99.32780593,-4.674641863,33.76824423
101.2008106,-8.254103731,39.45112631
91.5888308,-12.39465712,27.00956374
97.18555162,-5.720245256,31.5895851
98.91557229,-8.439066749,22.41417736
93.0529991,-10.05612903,27.91868181
89.58092415,-7.609293481,51.62378093
87.79608413,-6.772540678,36.33243867
101.7645962,-16.84530581,23.54135358
99.88999653,-7.266300089,37.89463482
98.76273328,-11.31466392,26.24188813
90.07845983,-15.75300521,26.41834786
88.44645898,-16.59888251,24.44679724
87.57287239,-17.30178613,25.59848581
85.91258387,-17.23632881,26.09672075
85.42645717,-6.115397601,51.71333607
102.8368006,4.500314717,75.32939405
102.0549919,2.758475322,43.74235017
98.49652057,5.668514792,65.06042869
103.2850749,9.510629408,62.34483162
103.3004978,11.11604767,78.40307956
100.4873944,6.951430247,29.1065258
94.1565105,4.264506536,98.58478749
96.42743546,3.083703233,68.45718324
94.85386676,-1.568936537,53.48715448
98.12603687,-1.361404099,103.4156919
102.9085306,-1.749991779,107.3442604
101.7171456,-0.557664756,37.06394402
100.7474438,0.809269807,35.58824087
99.35462545,1.653128938,31.51705255
103.86251,2.158112334,42.31819305
103.4105937,5.689469424,64.62399262
103.4168454,4.962844144,28.54589464
89.5341944,8.644767226,75.57375505
92.30333633,8.956950524,49.52847319
98.2904082,11.04451768,36.32612491
99.91189359,10.73878163,28.75358067
98.48766558,9.047078775,29.14373241
85.74778407,5.09749752,43.42981968
98.12517422,0.492736418,24.70207056
104.9379044,1.566074164,33.38124457
105.2524261,2.093754997,28.99583806
105.8385324,2.233818052,30.14016212
96.03322672,6.971930886,51.15352515
95.85817416,8.090103261,41.41471275
97.73008546,9.257160776,23.70693391
101.0261845,9.385589181,27.9124592
100.6444601,8.666300863,29.56234259
97.14130549,10.38397393,70.61443573
95.76978395,11.77144074,32.29754097
92.17760267,2.143637302,40.80257883
90.64856769,-1.753190741,35.02480515
90.11412704,4.990153785,37.79748758
91.61967806,-0.692686025,34.95185838
91.68099643,-2.380075552,24.17169162
92.70089272,-0.857566327,22.54520019
91.25031591,9.565354889,20.72680269
91.09885377,4.621335379,20.15577906
100.2526206,9.631496739,55.70205938
105.3175486,8.550280047,32.94445123
92.06491432,6.653510179,35.23365176
89.90320625,6.568405476,32.58064818
89.17681382,15.12595783,92.53957949
96.30386763,15.95891943,47.23451353
86.79106994,22.32616939,87.40440242
101.080158,15.61904163,51.39019397
104.5438246,13.37310205,82.33869107
100.0069456,12.48094169,47.43047924
100.0786451,13.62066632,45.96925888
97.40772102,14.2030962,57.21809277
97.77865107,13.07802177,29.06527896
99.3374976,16.98968339,74.52628097
99.02545555,21.01766398,69.41329473
102.9569489,22.53070247,29.64378582
97.37373827,24.83036014,53.77342095
89.28546756,23.65704036,47.47060235
90.97306769,14.13294448,67.20500515
90.94196363,20.59254617,34.39108182
96.0869842,12.7710978,82.09308298
92.48017644,18.02366727,80.83757665
99.18910871,25.00311031,63.81989818
103.8045246,23.54048047,28.44618332
105.4667856,22.03542738,38.75243839
97.98610515,19.053996,23.9309934
99.66473349,18.76261883,26.72830224
96.95007199,21.04285664,94.5769034
85.61312551,19.51768066,57.04749925
85.31573078,20.9870408,48.4652389
103.8254488,25.48868213,61.1126866
99.98152239,22.64754999,26.7577488
99.35397906,23.44587437,27.70664888
96.18193409,23.15752458,48.85271203
101.0911931,19.39907889,26.65871458
93.44124536,25.85569688,169.0758379
87.48196895,27.95024551,40.57064347
98.3095306,27.40328057,91.66212023
93.7134389,33.85952025,99.48142736
98.49835054,29.93634242,110.607225
100.1636286,31.2373232,163.3337257
86.56556624,37.11217083,54.68928358
89.29834764,26.45189138,70.57951846
89.43525979,29.16372768,111.571937
85.7464631,31.43321397,25.74770036
86.991078,31.65358208,35.41707074
89.81884004,37.40627739,50.26924104
99.72721195,39.41389352,30.10997157
103.3604785,37.47838121,41.63362889
100.6961767,35.78595778,27.11265913
105.670142,33.71071491,122.8505862
104.5326872,28.64022846,35.62323727
98.97055655,35.93351183,29.78663982
103.492597,31.95094427,23.62305491
89.75481644,29.02325687,22.39100359
85.59663135,27.0714058,21.33364972
86.12466629,35.30989794,26.86525634
88.04898289,35.25227187,20.85356303
98.17622525,33.48688007,23.34783462
102.7557163,35.88357338,21.08433558
90.76382574,33.69977444,41.29108707
92.11121128,26.14136819,23.42822636
96.68654462,36.37961379,43.98238777
98.55965302,40.37696785,265.187145
100.8223281,43.0459693,177.4001982
93.0044358,43.68713578,46.36939646
92.9711259,38.4462623,51.84269867
85.46668372,41.35609995,27.44471047
96.47815188,48.9235719,27.41858334
86.98393195,39.36141847,110.6753835
101.1776955,48.60529286,89.37464782
104.8742296,43.24364122,29.20375111
94.01373236,49.16323178,25.54838312
85.65354747,46.97026535,21.8648052
88.68334476,45.78012328,49.59719857
91.02101037,52.53711222,36.20837769
87.43632195,58.66133744,56.17404547
93.54598722,63.68449556,48.94087443
103.1339537,64.16907983,49.96127579
104.2891064,55.95869992,162.5997435
88.67143904,54.20997613,29.6948477
101.4477785,51.22078962,45.52053529
102.2972772,61.88906174,29.24043778
90.19942127,61.5741765,204.0831489
96.07522784,74.01832606,34.1646218
85.07714586,70.97993791,28.91778216
85.79082902,68.06620469,60.91265776
95.3535509,66.94310712,40.96847755
99.68368688,66.94145324,40.37801106
101.7754002,67.33019839,26.54241695
121.8131604,69.09154297,44.71134771
124.7449241,67.2248379,43.78620114
120.3488426,61.86478808,29.66950421
105.7916254,61.12357114,21.171125
119.9726538,64.74800136,57.45250011
122.5409691,60.82867919,63.63620319
125.3977494,64.94876383,44.10810417
121.4928224,63.25924216,26.46603853
121.4715608,46.69290194,95.54086154
121.7521018,52.00778144,30.76758242
119.6155687,51.84496055,25.44300237
117.9408257,45.74806516,49.38334942
108.4737756,45.14192938,32.71456004
117.449354,48.95542611,25.32721257
120.7588028,54.02577115,48.41957324
124.5041955,45.41785883,27.58923443
109.6548578,46.44190642,124.83126
112.4659708,51.97095957,36.34720993
115.3733099,54.58800994,37.07549205
120.1411078,50.53738417,32.67682639
122.6894244,49.25199811,27.19380684
124.020643,54.8709644,57.26200129
124.9308767,56.77192301,50.44801728
126.930911,51.73804702,88.40539581
126.5771022,49.93262597,75.68079317
126.6322052,46.42947025,82.33945169
118.5511872,54.03664962,39.22603952
119.2937761,52.99643354,26.14616855
114.4057055,44.67388478,28.33612243
121.5844257,50.04324865,20.78615335
123.2969713,49.74996857,20.73856358
125.7593761,53.4503916,23.01929231
119.9098429,56.61431887,24.66686322
118.5500957,43.73114486,32.97818657
118.6544705,38.01538455,76.32376334
124.6832589,38.37884616,43.34518679
114.3832943,33.21193926,53.27096849
111.71755,35.04696824,41.23918353
115.0290854,30.49266863,53.97362603
121.8540835,33.50739501,38.54365079
122.5373638,33.71661469,44.31087286
122.8603043,35.7353963,57.1156103
124.4011027,36.0378995,62.35449879
121.380565,32.31084198,26.37393062
119.0832906,29.50467072,38.14176109
106.6423596,31.25752091,23.34764315
108.2862663,32.61948794,51.60951027
108.5691617,37.36429299,48.07955695
110.2301855,39.1594286,36.51671888
122.8328549,40.92143976,97.71832023
112.7664885,36.74243932,48.18400023
114.806948,35.4301624,46.96676146
111.2513246,34.23735325,42.62582119
110.0473318,34.16451547,41.9722731
118.9274031,33.60307241,26.64117039
111.0996274,41.99362581,40.23953675
109.160281,41.06827681,30.8458573
107.3231385,38.20812078,36.32391273
112.730047,31.88878361,26.02949208
113.9212068,31.8646244,28.02411257
116.6754633,31.57050488,21.89450959
125.6030584,32.32775731,37.2732056
111.8019872,40.69080181,34.1937604
109.9730926,40.19830055,27.21029773
113.4544904,37.97480998,26.22479434
118.0349303,34.67697743,21.51140839
116.518392,33.95155584,21.50203768
124.8992651,33.93528392,21.31404152
124.4962091,34.65994857,24.20057738
127.0432351,42.0362702,25.74162625
121.2804138,43.10703332,25.52046801
116.7251265,36.45157869,28.56823368
116.9196088,35.21606685,24.30004978
123.4490655,30.88125217,23.98548321
120.576265,31.23655912,39.55218652
117.8421439,20.61457825,80.18065664
122.9961476,24.34302262,52.88966523
110.9000696,24.42715758,73.18494257
109.3926215,28.27716364,71.62289241
115.100756,25.61833944,66.39533008
117.4193877,27.52816086,33.44496378
119.2689627,27.86078425,43.50825117
117.3161679,28.93828675,64.82990573
114.5303289,29.35053261,111.1929165
119.7571602,23.98813741,41.8632859
126.5512641,23.81652651,33.82823153
126.7138194,28.6171382,34.20608714
111.3812174,22.80851248,34.37303336
112.3622404,24.35385824,32.0053321
113.0022366,26.25541964,34.48685957
112.2793977,18.91585483,45.82133229
109.3040886,17.78937519,44.5776214
108.1904087,18.01554397,30.20308932
106.1438599,17.83215824,53.77547325
107.1305545,21.74809321,31.47234725
117.5461832,17.92760571,47.84200599
118.5975655,18.28913902,36.0346743
125.5902045,18.15628963,34.94106715
114.2943092,22.97313094,27.79301262
114.329286,23.76011771,28.21997064
114.2565958,23.66442541,49.18846252
117.1059764,24.91944764,34.41889421
117.4509702,23.6358994,31.50182244
126.2566951,26.63586447,40.93972879
124.8226335,27.16720948,39.06869768
106.3845441,26.65563578,36.08460462
106.351199,25.77753561,23.8472871
111.6061661,28.414885,35.60861743
119.7496975,20.73907694,57.49402968
120.5783233,22.18064677,46.17528996
121.9320008,24.30194545,39.89394118
121.3768011,25.32668454,43.93033167
126.3770883,25.07199977,46.05892985
119.6421456,29.55358884,94.19439824
122.2663388,26.81369928,21.50539983
123.2561974,18.81302732,33.48540869
122.6542611,20.95401523,40.34793181
124.407926,19.1871458,49.33739402
126.4971373,22.61522891,35.09151515
116.9656079,22.35943278,60.5540851
121.1034849,26.97979243,35.73840008
119.3574422,26.84052217,37.69293149
109.7164776,31.14972233,25.38552771
107.1128283,29.66790585,61.68684289
115.398234,16.90290076,24.7737791
124.5806621,29.25466537,28.85169381
124.7210777,29.86078151,25.220678
107.7485872,30.42631319,50.71878096
109.4650218,14.93919652,129.3650716
117.1754078,11.58441376,103.1856245
113.0780612,9.783651102,89.47099285
106.8862028,7.140647914,63.58394288
112.6723382,4.25068216,52.2725483
120.480209,4.915208714,76.82216039
122.2533935,6.765825802,85.15136922
121.9627655,10.26226565,112.3686986
125.4832846,12.11105008,66.18929861
125.5679561,7.24834324,41.85061006
125.2459568,4.624319227,34.234996
115.0901222,8.017431407,35.80009281
116.2095503,7.503039213,26.05235672
116.1348998,5.858427084,34.20765096
117.1620164,5.223799987,28.90935611
118.773561,14.42097241,67.78191037
124.3303028,16.18259758,42.64659197
107.8407598,9.104300994,65.61629144
110.2119621,10.87211671,51.33205177
107.3737913,6.841454323,93.32034882
108.1314867,6.204488057,46.48069431
109.7951377,5.82700866,49.79401284
107.9224475,3.805461638,35.14227575
110.3938548,3.486658921,98.26214456
113.545029,2.777496616,61.63641655
118.7169268,6.613288174,121.6465799
119.9150476,6.442762425,38.37032414
124.7572563,2.953099643,36.52296185
125.9983986,15.15328334,34.46450854
120.8136385,13.28799137,122.9745273
119.7597861,14.73303533,180.6511541
108.9391783,11.95852901,57.92640001
107.0255255,10.35013153,33.57873195
112.0569798,6.637091015,31.80784751
113.0930258,7.738523962,41.26339347
114.9809326,4.282680636,66.37033157
111.1858888,4.939599906,40.08260406
109.170328,3.977323038,27.53885355
127.3173588,4.57816754,38.17337186
126.6174267,3.97882414,126.9768874
123.2816132,4.867538028,26.28008255
114.8932113,16.92212741,32.08363842
114.0374499,16.78497326,23.50330524
122.5813136,15.15250605,26.57095408
123.4469465,14.24741558,23.65141298
115.2208344,11.2805398,25.35718674
105.2133067,4.448108106,33.31938163
110.0462579,-4.995592529,77.69996169
113.1296277,-10.74367775,93.45852039
116.6348225,1.013739621,54.14719351
